   720.0 3.755E-06 3.697E-06 3.575E-06 3.444E-06 3.325E-06 3.221E-06 3.139E-06
   730.0 3.664E-06 3.651E-06 3.562E-06 3.454E-06 3.352E-06 3.260E-06 3.187E-06
   740.0 3.582E-06 3.609E-06 3.551E-06 3.465E-06 3.379E-06 3.299E-06 3.234E-06
   750.0 3.510E-06 3.572E-06 3.541E-06 3.476E-06 3.406E-06 3.338E-06 3.282E-06
   760.0 3.448E-06 3.540E-06 3.533E-06 3.488E-06 3.433E-06 3.377E-06 3.330E-06
   770.0 3.393E-06 3.511E-06 3.528E-06 3.502E-06 3.462E-06 3.417E-06 3.379E-06
   780.0 3.345E-06 3.486E-06 3.525E-06 3.517E-06 3.491E-06 3.458E-06 3.428E-06
   790.0 3.301E-06 3.464E-06 3.523E-06 3.533E-06 3.521E-06 3.499E-06 3.478E-06
   800.0 3.259E-06 3.443E-06 3.523E-06 3.550E-06 3.553E-06 3.542E-06 3.530E-06
   810.0 3.217E-06 3.423E-06 3.523E-06 3.569E-06 3.586E-06 3.586E-06 3.582E-06
   820.0 3.173E-06 3.402E-06 3.525E-06 3.588E-06 3.620E-06 3.631E-06 3.636E-06
   830.0 3.126E-06 3.380E-06 3.526E-06 3.609E-06 3.655E-06 3.678E-06 3.691E-06
   840.0 3.075E-06 3.358E-06 3.529E-06 3.631E-06 3.692E-06 3.726E-06 3.748E-06
   850.0 3.022E-06 3.336E-06 3.533E-06 3.655E-06 3.731E-06 3.776E-06 3.806E-06
   860.0 2.967E-06 3.314E-06 3.538E-06 3.681E-06 3.772E-06 3.828E-06 3.866E-06
   870.0 2.912E-06 3.293E-06 3.545E-06 3.709E-06 3.815E-06 3.882E-06 3.928E-06
   880.0 2.858E-06 3.274E-06 3.555E-06 3.739E-06 3.861E-06 3.938E-06 3.991E-06
   890.0 2.808E-06 3.260E-06 3.568E-06 3.773E-06 3.909E-06 3.996E-06 4.056E-06
   900.0 2.763E-06 3.250E-06 3.586E-06 3.810E-06 3.959E-06 4.056E-06 4.123E-06
   910.0 2.725E-06 3.246E-06 3.608E-06 3.851E-06 4.013E-06 4.118E-06 4.191E-06
   920.0 2.696E-06 3.250E-06 3.636E-06 3.896E-06 4.069E-06 4.182E-06 4.261E-06
   930.0 2.676E-06 3.260E-06 3.669E-06 3.944E-06 4.127E-06 4.248E-06 4.331E-06
   940.0 2.665E-06 3.278E-06 3.707E-06 3.995E-06 4.188E-06 4.314E-06 4.402E-06
   950.0 2.664E-06 3.302E-06 3.749E-06 4.049E-06 4.249E-06 4.381E-06 4.474E-06
   960.0 2.672E-06 3.333E-06 3.794E-06 4.104E-06 4.312E-06 4.448E-06 4.544E-06
   970.0 2.688E-06 3.368E-06 3.842E-06 4.160E-06 4.373E-06 4.514E-06 4.614E-06
   980.0 2.709E-06 3.405E-06 3.890E-06 4.215E-06 4.433E-06 4.578E-06 4.681E-06
   990.0 2.732E-06 3.442E-06 3.936E-06 4.267E-06 4.490E-06 4.639E-06 4.746E-06
  1000.0 2.755E-06 3.477E-06 3.978E-06 4.315E-06 4.543E-06 4.696E-06 4.807E-06
  1010.0 2.775E-06 3.506E-06 4.015E-06 4.358E-06 4.591E-06 4.749E-06 4.864E-06
  1020.0 2.787E-06 3.528E-06 4.043E-06 4.393E-06 4.632E-06 4.796E-06 4.916E-06
  1030.0 2.790E-06 3.538E-06 4.062E-06 4.419E-06 4.665E-06 4.836E-06 4.963E-06
  1040.0 2.780E-06 3.536E-06 4.069E-06 4.435E-06 4.690E-06 4.869E-06 5.003E-06
  1050.0 2.756E-06 3.521E-06 4.063E-06 4.440E-06 4.706E-06 4.894E-06 5.037E-06
  1060.0 2.717E-06 3.491E-06 4.045E-06 4.435E-06 4.712E-06 4.911E-06 5.064E-06
  1070.0 2.665E-06 3.447E-06 4.015E-06 4.418E-06 4.709E-06 4.920E-06 5.084E-06
  1080.0 2.601E-06 3.391E-06 3.972E-06 4.390E-06 4.696E-06 4.921E-06 5.098E-06
  1090.0 2.526E-06 3.323E-06 3.918E-06 4.353E-06 4.674E-06 4.915E-06 5.104E-06
  1100.0 2.444E-06 3.245E-06 3.854E-06 4.306E-06 4.645E-06 4.900E-06 5.104E-06
